                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    101,                0.86518,                 2.0234,                 1.2149,                 0.6887,                0.68091,                 0.8021,                0.43538,                 1.4114,                 5.6745,                 1.1967,              0.0002625,              0.0002625,              0.0002625
                    102,                0.88495,                 2.0079,                 1.2266,                 0.6683,                0.61872,                0.78269,                0.44856,                 1.3695,                 6.4935,                 1.2264,             0.00025877,             0.00025877,             0.00025877
                    103,                0.87609,                 2.0191,                 1.2257,                0.59539,                 0.6625,                0.73043,                0.45736,                 1.3372,                 5.8455,                 1.1014,             0.00025504,             0.00025504,             0.00025504
                    104,                0.86898,                 2.0084,                 1.2052,                0.59264,                0.70937,                0.68214,                0.43801,                  1.397,                 5.8038,                 1.0766,             0.00025131,             0.00025131,             0.00025131
                    105,                0.82865,                 1.9854,                  1.182,                0.68128,                0.75706,                0.72247,                0.40728,                 1.3387,                 6.9349,                 1.2407,             0.00024759,             0.00024759,             0.00024759
                    106,                0.84321,                 2.0553,                 1.2161,                0.56205,                  0.796,                0.72392,                0.40553,                 1.3533,                 6.9471,                 1.2424,             0.00024387,             0.00024387,             0.00024387
                    107,                0.86153,                 2.0406,                 1.2184,                0.68499,                0.71108,                0.75599,                0.41994,                 1.3588,                 6.0682,                 1.1804,             0.00024015,             0.00024015,             0.00024015
                    108,                0.87844,                  2.041,                 1.2241,                0.60544,                0.70171,                0.66743,                0.36787,                 1.3531,                 6.7099,                 1.1748,             0.00023644,             0.00023644,             0.00023644
                    109,                0.84418,                 1.9391,                 1.1894,                0.62912,                 0.6114,                0.70924,                0.35502,                 1.4322,                 6.3856,                 1.1977,             0.00023273,             0.00023273,             0.00023273
                    110,                0.83507,                 1.9362,                 1.1808,                0.69481,                 0.7875,                0.78985,                0.37835,                 1.2954,                  6.759,                 1.2252,             0.00022904,             0.00022904,             0.00022904
                    111,                0.82725,                 1.9733,                 1.1716,                0.71537,                 0.6625,                0.81743,                0.41679,                 1.3731,                 6.4818,                 1.2473,             0.00022535,             0.00022535,             0.00022535
                    112,                0.81091,                 1.9626,                 1.1804,                 0.6651,                0.49687,                0.61656,                0.36508,                 1.4069,                 6.2637,                 1.1767,             0.00022167,             0.00022167,             0.00022167
                    113,                0.83287,                 1.9501,                 1.1901,                0.64929,                0.58437,                0.63691,                0.36882,                 1.3947,                 5.5059,                 1.0651,               0.000218,               0.000218,               0.000218
                    114,                0.83298,                 1.9405,                 1.1835,                0.64852,                0.77522,                0.78785,                0.44001,                 1.3562,                  5.482,                 1.0573,             0.00021434,             0.00021434,             0.00021434
                    115,                0.84703,                 2.0209,                 1.2111,                0.62993,                 0.7875,                0.71709,                0.39549,                 1.3657,                 6.4348,                 1.1555,             0.00021069,             0.00021069,             0.00021069
                    116,                0.82559,                 2.0398,                 1.2052,                0.65616,                0.75237,                0.76638,                0.42387,                 1.4696,                 5.8539,                 1.1772,             0.00020706,             0.00020706,             0.00020706
                    117,                0.76142,                 1.9158,                  1.163,                0.66017,                0.75506,                0.78596,                0.45628,                  1.313,                 5.7835,                 1.1064,             0.00020344,             0.00020344,             0.00020344
                    118,                0.82507,                  2.026,                 1.1902,                0.69911,                0.75275,                0.79786,                 0.4331,                 1.3626,                 6.3437,                 1.1649,             0.00019983,             0.00019983,             0.00019983
                    119,                0.78297,                 1.9284,                 1.1626,                0.57989,                0.74687,                0.74581,                0.44685,                 1.3296,                 6.2515,                 1.2024,             0.00019624,             0.00019624,             0.00019624
                    120,                0.79904,                 1.9678,                 1.1618,                0.64658,                 0.6625,                0.80504,                0.48783,                 1.3116,                 6.2005,                 1.1595,             0.00019267,             0.00019267,             0.00019267
                    121,                 0.8054,                 1.9391,                 1.1728,                0.62252,                0.71524,                0.76258,                0.42229,                 1.4292,                 5.8859,                 1.2193,             0.00018911,             0.00018911,             0.00018911
                    122,                0.78656,                 1.9318,                 1.1738,                0.69747,                0.70491,                0.69934,                0.43034,                 1.3396,                  5.668,                 1.1951,             0.00018557,             0.00018557,             0.00018557
                    123,                0.78265,                 1.9083,                 1.1642,                0.59937,                0.74687,                0.72959,                0.43174,                  1.372,                 5.8783,                 1.1537,             0.00018205,             0.00018205,             0.00018205
                    124,                0.79056,                 1.9097,                 1.1595,                0.61731,                0.77187,                0.68532,                0.35512,                 1.3924,                 5.8519,                 1.1611,             0.00017855,             0.00017855,             0.00017855
                    125,                0.77608,                 1.8881,                 1.1477,                0.72701,                0.64687,                0.79152,                0.40887,                 1.3575,                 6.5324,                 1.1586,             0.00017507,             0.00017507,             0.00017507
                    126,                0.78082,                 1.8753,                 1.1437,                0.70963,                0.64687,                0.72706,                0.44116,                 1.3399,                 6.5483,                 1.1975,             0.00017161,             0.00017161,             0.00017161
                    127,                 0.8171,                 1.9368,                 1.1851,                0.68951,                0.63075,                0.70063,                0.40203,                  1.368,                  6.926,                 1.2235,             0.00016818,             0.00016818,             0.00016818
                    128,                0.78181,                 1.9185,                 1.1666,                0.61755,                0.73312,                0.66487,                0.41007,                 1.3439,                 6.0781,                 1.1516,             0.00016477,             0.00016477,             0.00016477
